/var/spool/slurmd/job26744380/slurm_script: line 17: activate: No such file or directory
0it [00:00, ?it/s]
6039it [11:44,  8.38it/s]
6041it [11:44,  9.64it/s]
6043it [11:44,  9.35it/s]
6045it [11:45,  9.62it/s]
6047it [11:45,  9.88it/s]
6049it [11:45,  9.79it/s]
6051it [11:45, 10.00it/s]
6053it [11:45, 10.25it/s]
6055it [11:46, 10.17it/s]
6057it [11:46, 10.73it/s]
6059it [11:46, 10.90it/s]
6061it [11:46, 10.99it/s]
6063it [11:46, 10.07it/s]
6065it [11:47,  9.54it/s]
6067it [11:47, 10.60it/s]
6069it [11:47, 10.20it/s]
6071it [11:47,  9.92it/s]
6073it [11:47,  9.51it/s]
6075it [11:48, 10.53it/s]
6077it [11:48, 10.62it/s]
6079it [11:48, 10.25it/s]
6081it [11:48, 10.23it/s]
6083it [11:48,  9.74it/s]
6085it [11:49,  9.75it/s]
6086it [11:49,  9.73it/s]
6087it [11:49,  9.69it/s]
6089it [11:49, 10.18it/s]
6091it [11:49, 10.41it/s]
6093it [11:49, 10.46it/s]
6095it [11:50, 10.91it/s]
6097it [11:50, 11.72it/s]
6099it [11:50, 10.99it/s]
6101it [11:50, 10.41it/s]
6103it [11:51,  4.67it/s]
6104it [11:52,  3.30it/s]
6105it [11:52,  4.03it/s]
6107it [11:52,  5.05it/s]
6108it [11:52,  5.75it/s]
6109it [11:52,  6.55it/s]
6110it [11:52,  6.57it/s]
6111it [11:52,  6.99it/s]
6112it [11:52,  7.16it/s]
6114it [11:53,  8.12it/s]
6116it [11:53,  8.78it/s]
6118it [11:53,  9.48it/s]
6120it [11:53,  9.51it/s]
6122it [11:53,  9.88it/s]
6124it [11:54, 10.57it/s]
6126it [11:54, 10.78it/s]
6128it [11:54, 10.48it/s]
6130it [11:54,  9.48it/s]
6132it [11:54,  9.85it/s]
6134it [11:55,  9.87it/s]
6136it [11:55, 10.66it/s]
6138it [11:55, 10.25it/s]
6140it [11:55, 11.31it/s]
6142it [11:55, 11.08it/s]
6144it [11:55, 12.15it/s]
6146it [11:56, 10.76it/s]
6148it [11:56, 11.12it/s]
6150it [11:56, 10.45it/s]
6152it [11:56, 10.44it/s]
6154it [11:56, 10.33it/s]
6156it [11:57, 10.61it/s]
6158it [11:57, 10.54it/s]
6160it [11:57, 10.35it/s]
6162it [11:57,  9.93it/s]
6164it [11:57, 10.28it/s]
6166it [11:58, 10.03it/s]
6168it [11:58,  9.72it/s]
6170it [11:58,  9.80it/s]
6171it [11:58,  9.58it/s]
6172it [11:58,  9.44it/s]
6173it [11:58,  8.96it/s]
6174it [11:58,  8.59it/s]
6176it [11:59,  9.32it/s]
6177it [11:59,  8.32it/s]
6179it [11:59,  9.21it/s]
6180it [11:59,  8.59it/s]
6181it [11:59,  8.06it/s]
6183it [11:59,  9.30it/s]
6185it [12:00,  8.80it/s]
6187it [12:00,  8.74it/s]
6189it [12:00,  7.90it/s]
6190it [12:00,  7.93it/s]
6191it [12:00,  7.76it/s]
6192it [12:01,  7.54it/s]
6193it [12:01,  8.02it/s]
6194it [12:01,  8.31it/s]
6196it [12:01,  8.42it/s]
6197it [12:01,  7.66it/s]
6198it [12:01,  7.93it/s]
6199it [12:01,  8.14it/s]
6200it [12:02,  8.19it/s]
6201it [12:02,  8.45it/s]
6202it [12:02,  8.80it/s]
6204it [12:02, 10.01it/s]
6206it [12:02,  9.20it/s]
6208it [12:02,  9.57it/s]
6210it [12:03,  9.24it/s]
6211it [12:03,  7.81it/s]
6212it [12:03,  8.07it/s]
6214it [12:03,  8.99it/s]
6215it [12:03,  8.48it/s]
6216it [12:03,  8.15it/s]
6217it [12:03,  8.48it/s]
6219it [12:04,  8.90it/s]
6220it [12:04,  9.08it/s]
6221it [12:04,  8.88it/s]
6223it [12:04,  9.57it/s]
6225it [12:04,  9.55it/s]
6227it [12:04, 10.05it/s]
6229it [12:05, 10.78it/s]
6231it [12:05, 10.89it/s]
6233it [12:05,  9.42it/s]
6235it [12:05, 10.43it/s]
6237it [12:06,  7.24it/s]
6238it [12:06,  7.00it/s]
6239it [12:06,  6.92it/s]
6241it [12:06,  7.50it/s]
6242it [12:06,  7.14it/s]
6243it [12:06,  7.55it/s]
6245it [12:07,  8.13it/s]
6246it [12:07,  8.08it/s]
6247it [12:07,  8.45it/s]
6249it [12:07,  8.46it/s]
6251it [12:07,  9.84it/s]
6253it [12:07, 10.37it/s]
6255it [12:08, 10.03it/s]
6257it [12:08,  9.72it/s]
6259it [12:08,  8.07it/s]
6260it [12:08,  7.04it/s]
6261it [12:08,  7.35it/s]
6262it [12:09,  6.74it/s]
6264it [12:09,  7.94it/s]
6266it [12:09,  8.81it/s]
6268it [12:09,  9.34it/s]
6270it [12:09,  8.36it/s]
6271it [12:10,  8.21it/s]
6273it [12:10,  8.87it/s]
6274it [12:10,  8.72it/s]
6276it [12:10,  9.54it/s]
6278it [12:10,  8.62it/s]
6280it [12:10,  9.66it/s]
6282it [12:11,  9.39it/s]
6283it [12:11,  9.25it/s]
6285it [12:11,  9.94it/s]
6287it [12:11,  9.41it/s]
6288it [12:11,  8.76it/s]
6289it [12:11,  8.07it/s]
6290it [12:12,  6.99it/s]
6291it [12:12,  5.45it/s]
6292it [12:12,  5.85it/s]
6293it [12:12,  6.34it/s]
6294it [12:12,  6.80it/s]
6296it [12:12,  7.95it/s]
6297it [12:13,  8.34it/s]
6298it [12:13,  8.32it/s]
6300it [12:13,  9.51it/s]
6302it [12:13,  9.03it/s]
6303it [12:13,  9.15it/s]
6305it [12:13,  9.09it/s]
6307it [12:14, 10.14it/s]
6309it [12:14, 11.27it/s]
6311it [12:14, 12.25it/s]
6313it [12:14, 10.47it/s]
6315it [12:14,  9.58it/s]
6317it [12:15,  9.39it/s]
6319it [12:15,  9.85it/s]
6321it [12:15,  6.96it/s]
6323it [12:15,  8.08it/s]
6325it [12:16,  9.27it/s]
6327it [12:16,  8.74it/s]
6329it [12:16,  9.04it/s]
6331it [12:16,  8.85it/s]
6333it [12:16,  8.92it/s]
6335it [12:17,  9.43it/s]
6337it [12:17,  9.60it/s]
6339it [12:17, 10.28it/s]
6341it [12:17,  9.18it/s]
6342it [12:17,  9.39it/s]
6344it [12:18, 10.01it/s]
6346it [12:18, 10.72it/s]
6348it [12:18, 10.18it/s]
6350it [12:18,  9.58it/s]
6352it [12:18, 10.20it/s]
6354it [12:19, 10.04it/s]
6356it [12:19, 10.61it/s]
6358it [12:19, 10.09it/s]
6360it [12:19,  9.42it/s]
6361it [12:19,  8.87it/s]
6363it [12:19,  8.81it/s]
6364it [12:20,  9.08it/s]
6365it [12:20,  8.38it/s]
6367it [12:20,  9.74it/s]
6369it [12:20,  9.92it/s]
6371it [12:20, 10.87it/s]
6373it [12:20,  9.99it/s]
6375it [12:21, 10.32it/s]
6377it [12:21, 11.27it/s]
6379it [12:21,  7.42it/s]
6381it [12:21,  8.23it/s]
6383it [12:22,  8.34it/s]
6385it [12:22,  9.23it/s]
6387it [12:22,  9.57it/s]
6389it [12:22, 10.81it/s]
6391it [12:22, 11.02it/s]
6393it [12:23, 10.84it/s]
6395it [12:23, 10.44it/s]
6397it [12:23, 10.98it/s]
6399it [12:23,  9.64it/s]
6401it [12:23,  9.36it/s]
6403it [12:24,  9.08it/s]
6405it [12:24,  9.69it/s]
6407it [12:24,  9.87it/s]
6409it [12:24,  8.83it/s]
6411it [12:24,  8.98it/s]
6413it [12:25, 10.17it/s]
6415it [12:25, 11.23it/s]
6417it [12:25, 10.60it/s]
6419it [12:25, 10.51it/s]
6421it [12:25, 11.05it/s]
6423it [12:26,  7.43it/s]
6424it [12:26,  7.61it/s]
6426it [12:26,  8.08it/s]
6427it [12:26,  8.01it/s]
6429it [12:26,  8.42it/s]
6431it [12:27,  9.31it/s]
6433it [12:27, 10.36it/s]
6435it [12:27,  8.79it/s]
6437it [12:27,  9.40it/s]
6439it [12:27, 10.17it/s]
6441it [12:28, 10.52it/s]
6443it [12:28, 10.87it/s]
6445it [12:28, 11.45it/s]
6447it [12:28, 10.58it/s]
6449it [12:28, 11.03it/s]
6451it [12:29, 10.23it/s]
6453it [12:29, 10.57it/s]
6455it [12:29,  9.24it/s]
6456it [12:29,  9.09it/s]
6458it [12:29,  9.78it/s]
6460it [12:29, 10.49it/s]
6462it [12:30, 10.02it/s]
6464it [12:30, 11.12it/s]
6466it [12:30,  9.72it/s]
6468it [12:30,  8.19it/s]
6470it [12:31,  8.43it/s]
6471it [12:31,  8.64it/s]
6472it [12:31,  8.94it/s]
6474it [12:31, 10.19it/s]
6476it [12:31, 10.29it/s]
6478it [12:31,  9.73it/s]
6480it [12:32,  9.57it/s]
6482it [12:32,  9.17it/s]
6484it [12:32, 10.40it/s]
6486it [12:32,  9.17it/s]
6488it [12:32,  8.85it/s]
6489it [12:33,  8.54it/s]
6491it [12:33,  9.50it/s]
6493it [12:33,  9.93it/s]
6495it [12:33,  9.93it/s]
6497it [12:33, 11.01it/s]
6499it [12:33, 10.66it/s]
6501it [12:34, 11.39it/s]
6503it [12:34, 10.48it/s]
6505it [12:34, 11.37it/s]
6507it [12:34, 10.57it/s]
6509it [12:34, 11.50it/s]
6511it [12:35, 10.02it/s]
6513it [12:35,  9.13it/s]
6514it [12:35,  8.74it/s]
6516it [12:35,  9.05it/s]
6518it [12:35,  9.52it/s]
6520it [12:36,  9.11it/s]
6522it [12:36, 10.54it/s]
6524it [12:36, 11.57it/s]
6526it [12:36,  9.95it/s]
6528it [12:36,  9.51it/s]
6530it [12:36, 10.65it/s]
6532it [12:37, 11.58it/s]
6534it [12:37, 10.22it/s]
6536it [12:37,  9.92it/s]
6538it [12:37,  8.92it/s]
6539it [12:37,  8.77it/s]
6541it [12:38, 10.22it/s]
6543it [12:38, 11.39it/s]
6545it [12:38, 10.81it/s]
6547it [12:38, 11.64it/s]
6549it [12:38,  9.76it/s]
6551it [12:39,  9.76it/s]
6553it [12:39, 10.73it/s]
6555it [12:39, 10.15it/s]
6557it [12:39, 10.61it/s]
6559it [12:39, 10.18it/s]
6561it [12:40,  9.55it/s]
6563it [12:40,  9.97it/s]
6565it [12:40, 10.42it/s]
6567it [12:40,  9.75it/s]
6569it [12:40, 10.72it/s]
6571it [12:43,  2.05it/s]
6572it [12:43,  2.58it/s]
6573it [12:43,  3.19it/s]
6575it [12:44,  4.02it/s]
6576it [12:44,  4.62it/s]
6578it [12:44,  5.82it/s]
6580it [12:44,  7.09it/s]
6582it [12:44,  8.05it/s]
6584it [12:44,  8.19it/s]
6586it [12:45,  8.00it/s]
6587it [12:45,  7.81it/s]
6588it [12:45,  8.20it/s]
6589it [12:45,  8.06it/s]
6591it [12:45,  8.95it/s]
6592it [12:45,  9.12it/s]
6594it [12:46,  9.28it/s]
6596it [12:46, 10.53it/s]
6598it [12:46, 11.00it/s]
6600it [12:46, 11.87it/s]
6602it [12:46, 12.71it/s]
6604it [12:46, 12.94it/s]
6606it [12:46, 13.56it/s]
6608it [12:47, 10.59it/s]
6610it [12:47, 10.29it/s]
6612it [12:47,  9.32it/s]
6614it [12:47,  9.92it/s]
6616it [12:47, 10.95it/s]
6618it [12:48, 12.02it/s]
6620it [12:48, 10.31it/s]
6622it [12:48, 10.40it/s]
6624it [12:48,  9.99it/s]
6626it [12:48, 10.05it/s]
6628it [12:49, 10.92it/s]
6630it [12:49, 11.02it/s]
6632it [12:49, 10.08it/s]
6634it [12:49, 10.06it/s]
6636it [12:49, 11.02it/s]
6638it [12:50, 10.07it/s]
6640it [12:50,  9.84it/s]
6642it [12:50,  9.87it/s]
6644it [12:50, 10.89it/s]
6646it [12:50,  9.08it/s]
6647it [12:51,  9.12it/s]
6649it [12:51, 10.14it/s]
6651it [12:51, 10.31it/s]
6653it [12:51,  9.63it/s]
6655it [12:51, 10.82it/s]
6657it [12:51, 10.02it/s]
6659it [12:52, 11.02it/s]
6661it [12:52, 12.07it/s]
6663it [12:52, 10.92it/s]
6665it [12:52, 10.12it/s]
6667it [12:52, 10.27it/s]
6669it [12:53,  9.88it/s]
6671it [12:53, 10.94it/s]
6673it [12:53,  9.40it/s]
6675it [12:53,  9.35it/s]
6677it [12:53, 10.55it/s]
6679it [12:54, 11.67it/s]
6681it [12:54, 11.41it/s]
6683it [12:54, 10.96it/s]
6685it [12:54, 11.51it/s]
6687it [12:54, 12.31it/s]
6689it [12:54, 13.04it/s]
6691it [12:54, 12.59it/s]
6693it [12:55, 11.85it/s]
6695it [12:55, 12.44it/s]
6697it [12:59,  1.50it/s]
6698it [12:59,  1.99it/s]
6699it [12:59,  2.50it/s]
6701it [12:59,  3.33it/s]
6703it [12:59,  4.23it/s]
6705it [13:00,  5.39it/s]
6707it [13:00,  6.72it/s]
6709it [13:00,  7.24it/s]
6711it [13:00,  8.22it/s]
6713it [13:00,  9.36it/s]
6715it [13:00, 10.55it/s]
6717it [13:01, 11.60it/s]
6719it [13:01, 12.34it/s]
6721it [13:01, 12.43it/s]
6723it [13:01, 13.17it/s]
6725it [13:01, 13.94it/s]
6727it [13:01, 12.35it/s]
6729it [13:01, 11.34it/s]
6731it [13:02, 11.46it/s]
6733it [13:02, 12.18it/s]
6735it [13:02, 12.72it/s]
6737it [13:02, 12.94it/s]
6739it [13:02, 13.07it/s]
6741it [13:02, 13.34it/s]
6743it [13:03, 12.59it/s]
6745it [13:03, 12.47it/s]
6747it [13:03, 12.18it/s]
6749it [13:03, 12.33it/s]
6751it [13:03, 13.26it/s]
6753it [13:03, 13.88it/s]
6755it [13:04, 11.34it/s]
6757it [13:04, 10.00it/s]
6759it [13:04, 10.73it/s]
6761it [13:04, 11.37it/s]
6763it [13:04, 11.49it/s]
6765it [13:04, 11.55it/s]
6767it [13:05, 11.95it/s]
6769it [13:05, 12.79it/s]
6771it [13:05, 11.74it/s]
6773it [13:05, 10.55it/s]
6775it [13:05, 10.92it/s]
6777it [13:06, 10.99it/s]
6779it [13:06, 10.52it/s]
6781it [13:06, 10.51it/s]
6783it [13:06,  9.93it/s]
6785it [13:06,  8.76it/s]
6787it [13:07, 10.01it/s]
6789it [13:07,  9.41it/s]
6791it [13:07,  8.54it/s]
6792it [13:07,  8.79it/s]
6793it [13:07,  8.76it/s]
6794it [13:07,  8.80it/s]
6795it [13:08,  8.44it/s]
6797it [13:08,  9.27it/s]
6798it [13:08,  7.44it/s]
6800it [13:08,  8.55it/s]
6801it [13:08,  7.58it/s]
6802it [13:08,  7.95it/s]
6803it [13:09,  7.94it/s]
6804it [13:09,  7.79it/s]
6806it [13:09,  8.05it/s]
6808it [13:09,  9.12it/s]
6809it [13:09,  8.72it/s]
6810it [13:09,  8.15it/s]
6812it [13:09,  8.50it/s]
6813it [13:10,  8.85it/s]
6815it [13:10,  9.16it/s]
6817it [13:10,  9.10it/s]
6819it [13:10,  9.59it/s]
6821it [13:10,  9.90it/s]
6823it [13:11,  9.06it/s]
6824it [13:11,  8.77it/s]
6825it [13:11,  8.73it/s]
6826it [13:11,  8.69it/s]
6828it [13:11,  8.98it/s]
6830it [13:11,  9.19it/s]
6831it [13:12,  9.28it/s]
6833it [13:12, 10.20it/s]
6835it [13:12, 10.26it/s]
6837it [13:12,  9.32it/s]
6838it [13:12,  8.70it/s]
6839it [13:12,  8.67it/s]
6841it [13:13,  8.97it/s]
6842it [13:13,  9.09it/s]
6843it [13:13,  7.71it/s]
6845it [13:13,  8.65it/s]
6847it [13:13,  9.20it/s]
6848it [13:13,  9.03it/s]
6849it [13:13,  8.97it/s]
6850it [13:14,  9.12it/s]
6851it [13:14,  8.95it/s]
6853it [13:14,  9.34it/s]
6855it [13:14,  9.98it/s]
6857it [13:14,  9.45it/s]
6859it [13:14,  9.78it/s]
6860it [13:15,  8.33it/s]
6861it [13:15,  7.92it/s]
6863it [13:15,  9.08it/s]
6864it [13:15,  8.92it/s]
6866it [13:15,  9.77it/s]
6868it [13:15,  9.00it/s]
6870it [13:16,  8.98it/s]
6871it [13:16,  8.63it/s]
6873it [13:16,  8.91it/s]
6874it [13:16,  8.77it/s]
6875it [13:16,  7.88it/s]
6876it [13:16,  8.34it/s]
6878it [13:17,  9.11it/s]
6879it [13:17,  8.29it/s]
6881it [13:17,  9.59it/s]
6883it [13:17, 10.31it/s]
6885it [13:17,  9.58it/s]
6887it [13:17,  9.95it/s]
6889it [13:18,  9.36it/s]
6891it [13:18,  9.68it/s]
6893it [13:18, 10.57it/s]
6895it [13:18,  9.81it/s]
6897it [13:18, 10.00it/s]
6899it [13:19,  9.75it/s]
6901it [13:19, 10.86it/s]
6903it [13:19,  9.62it/s]
6905it [13:19,  9.69it/s]
6907it [13:19,  9.49it/s]
6909it [13:20,  9.66it/s]
6911it [13:20, 10.18it/s]
6913it [13:20,  6.43it/s]
6915it [13:21,  7.53it/s]
6917it [13:21,  8.19it/s]
6919it [13:21,  8.14it/s]
6920it [13:21,  8.46it/s]
6922it [13:21,  9.10it/s]
6924it [13:21, 10.39it/s]
6926it [13:22, 10.02it/s]
6928it [13:22, 10.50it/s]
6930it [13:22, 10.18it/s]
6932it [13:22,  9.85it/s]
6934it [13:22, 10.30it/s]
6936it [13:23,  9.93it/s]
6938it [13:23,  9.69it/s]
6939it [13:23,  9.58it/s]
6941it [13:23,  9.35it/s]
6943it [13:23,  9.43it/s]
6944it [13:24,  9.31it/s]
6945it [13:24,  9.07it/s]
6947it [13:24, 10.01it/s]
6949it [13:24, 10.33it/s]
6951it [13:24, 11.48it/s]
6953it [13:24, 10.42it/s]
6955it [13:24, 10.73it/s]
6957it [13:25, 10.80it/s]
6959it [13:25, 11.08it/s]
6961it [13:25, 11.59it/s]
6963it [13:25, 12.29it/s]
6965it [13:25, 10.39it/s]
6967it [13:26,  9.18it/s]
6969it [13:26, 10.05it/s]
6971it [13:26, 10.89it/s]
6973it [13:26,  9.72it/s]
6975it [13:26,  9.88it/s]
6977it [13:27, 11.13it/s]
6979it [13:27, 11.50it/s]
6981it [13:27, 11.14it/s]
6983it [13:27,  9.40it/s]
6985it [13:27, 10.27it/s]
6987it [13:28,  9.99it/s]
6989it [13:28, 10.10it/s]
6991it [13:28, 10.32it/s]
6993it [13:28, 10.23it/s]
6995it [13:28, 10.61it/s]
6997it [13:28, 11.55it/s]
6999it [13:29, 10.89it/s]
7001it [13:29,  9.94it/s]
7003it [13:29, 10.88it/s]
7005it [13:29,  9.77it/s]
7007it [13:29, 10.33it/s]
7009it [13:30, 10.01it/s]
7011it [13:30, 10.76it/s]
7013it [13:30, 10.94it/s]
7015it [13:30, 11.06it/s]
7017it [13:30, 10.36it/s]
7019it [13:32,  3.43it/s]
7021it [13:32,  4.29it/s]
7023it [13:32,  5.11it/s]
7025it [13:32,  6.38it/s]
7027it [13:33,  6.52it/s]
7028it [13:33,  6.71it/s]
7030it [13:33,  7.32it/s]
7031it [13:33,  7.75it/s]
7032it [13:33,  8.19it/s]
7034it [13:34,  8.56it/s]
7036it [13:34,  8.75it/s]
7038it [13:34,  9.90it/s]
7040it [13:34, 10.90it/s]
7042it [13:34, 10.22it/s]
7044it [13:34, 10.72it/s]
7046it [13:35, 10.44it/s]
7048it [13:35,  5.85it/s]
7049it [13:35,  6.50it/s]
7050it [13:36,  7.15it/s]
7052it [13:36,  7.75it/s]
7054it [13:36,  8.89it/s]
7056it [13:36,  9.67it/s]
7058it [13:36, 10.40it/s]
7060it [13:36,  9.15it/s]
7062it [13:37,  8.60it/s]
7063it [13:37,  8.73it/s]
7064it [13:37,  8.72it/s]
7065it [13:37,  8.59it/s]
7066it [13:37,  8.91it/s]
7067it [13:37,  8.46it/s]
7068it [13:37,  8.27it/s]
7069it [13:38,  8.06it/s]
7070it [13:38,  8.34it/s]
7071it [13:38,  8.44it/s]
7073it [13:38,  9.00it/s]
7074it [13:38,  9.27it/s]
7076it [13:38, 10.06it/s]
7078it [13:38, 11.16it/s]
7080it [13:39,  9.85it/s]
7082it [13:39, 10.08it/s]
7084it [13:39,  9.98it/s]
7086it [13:39, 10.09it/s]
7088it [13:39, 10.08it/s]
7090it [13:40, 10.02it/s]
7092it [13:40,  9.39it/s]
7093it [13:40,  8.97it/s]
7094it [13:40,  8.85it/s]
7095it [13:40,  8.84it/s]
7096it [13:40,  8.94it/s]
7097it [13:40,  8.53it/s]
7098it [13:41,  8.82it/s]
7099it [13:41,  8.63it/s]
7100it [13:41,  8.82it/s]
7101it [13:41,  8.79it/s]
7102it [13:41,  8.81it/s]
7104it [13:41,  8.99it/s]
7106it [13:41,  9.91it/s]
7108it [13:42,  9.13it/s]
7109it [13:42,  8.98it/s]
7111it [13:42,  9.80it/s]
7113it [13:42, 10.94it/s]
7115it [13:42, 10.83it/s]
7117it [13:42, 11.43it/s]
7119it [13:43,  9.81it/s]
7121it [13:43,  9.56it/s]
7123it [13:43, 10.14it/s]
7125it [13:43,  9.83it/s]
7127it [13:43,  9.78it/s]
7129it [13:44,  9.90it/s]
7131it [13:44, 10.02it/s]
7133it [13:44, 10.04it/s]
7135it [13:44,  9.71it/s]
7136it [13:44,  9.58it/s]
7137it [13:45,  9.55it/s]
7138it [13:45,  8.24it/s]
7140it [13:45,  9.04it/s]
7142it [13:45, 10.27it/s]
7144it [13:45,  9.87it/s]
7146it [13:45,  9.34it/s]
7148it [13:46, 10.21it/s]
7150it [13:49,  1.91it/s]
7151it [13:49,  2.51it/s]
7153it [13:49,  3.25it/s]
7154it [13:49,  4.02it/s]
7155it [13:49,  4.81it/s]
7156it [13:49,  5.59it/s]
7158it [13:49,  6.44it/s]
7160it [13:50,  7.30it/s]
7162it [13:50,  8.46it/s]
7164it [13:50,  9.37it/s]
7166it [13:50,  9.29it/s]
7168it [13:50,  9.93it/s]
7170it [13:51, 10.28it/s]
7172it [13:51, 10.21it/s]
7174it [13:51, 11.10it/s]
7176it [13:51, 11.13it/s]
7178it [13:51, 11.16it/s]
7180it [13:51, 10.36it/s]
7182it [13:52, 10.47it/s]
7184it [13:52,  9.85it/s]
7186it [13:52,  9.89it/s]
7188it [13:52, 10.15it/s]
7190it [13:52, 10.81it/s]
7192it [13:53, 10.64it/s]
7194it [13:53, 10.35it/s]
7196it [13:53, 10.65it/s]
7198it [13:53, 11.71it/s]
7200it [13:53, 10.73it/s]
7202it [13:54, 11.05it/s]
7204it [13:54, 11.11it/s]
7206it [13:54, 11.24it/s]
7208it [13:54, 11.62it/s]
7210it [13:54, 12.51it/s]
7212it [13:54, 12.04it/s]
7214it [13:55, 10.67it/s]
7216it [13:55, 10.47it/s]
7218it [13:55, 10.99it/s]
7220it [13:55, 11.54it/s]
7222it [13:55, 10.88it/s]
7224it [13:59,  1.44it/s]
7226it [14:00,  1.96it/s]
7228it [14:00,  2.66it/s]
7230it [14:00,  3.46it/s]
7232it [14:00,  4.25it/s]
7234it [14:00,  5.31it/s]
7236it [14:01,  6.28it/s]
7238it [14:01,  7.51it/s]
7240it [14:01,  8.55it/s]
7242it [14:01,  9.44it/s]
7244it [14:01,  9.68it/s]
7246it [14:01,  9.27it/s]
7248it [14:02, 10.55it/s]
7250it [14:02, 11.18it/s]
7252it [14:02, 12.21it/s]
7254it [14:05,  1.75it/s]
7256it [14:05,  2.35it/s]
7258it [14:06,  3.12it/s]
7260it [14:06,  4.08it/s]
7262it [14:06,  4.91it/s]
7264it [14:06,  5.96it/s]
7266it [14:10,  1.54it/s]
7268it [14:10,  2.13it/s]
7270it [14:10,  2.82it/s]
7272it [14:10,  3.69it/s]
7274it [14:10,  4.59it/s]
7276it [14:10,  5.75it/s]
7278it [14:11,  6.95it/s]
7280it [14:11,  7.97it/s]
7282it [14:11,  8.63it/s]
7284it [14:11,  8.72it/s]
7286it [14:11,  9.30it/s]
7288it [14:11, 10.03it/s]
7290it [14:12, 10.20it/s]
7292it [14:12, 11.51it/s]
7294it [14:12,  9.37it/s]
7296it [14:12, 10.59it/s]
7298it [14:12, 10.02it/s]
7300it [14:13, 11.26it/s]
7302it [14:13,  9.55it/s]
7304it [14:13,  9.75it/s]
7306it [14:13,  9.11it/s]
7308it [14:13, 10.33it/s]
7310it [14:14, 11.17it/s]
7312it [14:14, 11.66it/s]
7314it [14:14, 12.49it/s]
7316it [14:14, 12.30it/s]
7318it [14:14, 12.98it/s]
7320it [14:14, 13.12it/s]
7322it [14:14, 12.50it/s]
7324it [14:15, 12.16it/s]
7326it [14:15, 11.55it/s]
7328it [14:15, 11.92it/s]
7330it [14:18,  1.93it/s]
7331it [14:18,  2.46it/s]
7333it [14:18,  3.27it/s]
7334it [14:18,  4.02it/s]
7335it [14:19,  4.88it/s]
7337it [14:19,  5.75it/s]
7339it [14:19,  6.83it/s]
7341it [14:19,  8.13it/s]
7343it [14:19,  9.49it/s]
7345it [14:19, 10.36it/s]
7347it [14:20, 10.19it/s]
7349it [14:20, 10.35it/s]
7351it [14:20, 10.99it/s]
7353it [14:20, 10.71it/s]
7355it [14:22,  2.36it/s]
7356it [14:23,  3.04it/s]
7358it [14:23,  3.95it/s]
7360it [14:23,  4.88it/s]
7362it [14:23,  6.06it/s]
7364it [14:23,  6.80it/s]
7366it [14:23,  7.64it/s]
7368it [14:24,  8.63it/s]
7370it [14:24,  9.68it/s]
7372it [14:24, 10.77it/s]
7374it [14:24, 11.05it/s]
7376it [14:24, 10.31it/s]
7378it [14:24, 11.41it/s]
7380it [14:25, 10.54it/s]
7382it [14:25, 10.41it/s]
7384it [14:27,  2.19it/s]
7385it [14:28,  2.77it/s]
7386it [14:28,  3.48it/s]
7388it [14:28,  4.13it/s]
7389it [14:28,  4.92it/s]
7390it [14:28,  5.62it/s]
7392it [14:28,  6.45it/s]
7394it [14:29,  7.61it/s]
7396it [14:29,  8.61it/s]
7398it [14:29,  9.05it/s]
7400it [14:29, 10.15it/s]
7402it [14:29,  9.47it/s]
7404it [14:29, 10.43it/s]
7406it [14:30,  9.97it/s]
7408it [14:30, 11.12it/s]
7410it [14:30, 11.65it/s]
7412it [14:30, 11.36it/s]
7414it [14:30, 12.08it/s]
7416it [14:31, 10.85it/s]
7418it [14:31, 12.00it/s]
7420it [14:31, 11.32it/s]
7422it [14:31, 12.54it/s]
7424it [14:31, 11.55it/s]
7426it [14:31, 11.48it/s]
7428it [14:31, 12.29it/s]
7430it [14:32, 11.14it/s]
7432it [14:32,  9.80it/s]
7434it [14:32,  9.87it/s]
7436it [14:32,  9.87it/s]
7438it [14:33, 10.81it/s]
7440it [14:33, 11.26it/s]
7442it [14:33, 10.84it/s]
7444it [14:33, 11.25it/s]
7446it [14:33, 10.61it/s]
7448it [14:33, 10.60it/s]
7450it [14:34, 11.10it/s]
7452it [14:34,  9.92it/s]
7454it [14:34, 11.20it/s]
7456it [14:34, 11.79it/s]
7458it [14:34, 11.13it/s]
7460it [14:35, 10.97it/s]
7462it [14:35, 10.85it/s]
7464it [14:35, 10.06it/s]
7466it [14:35,  9.75it/s]
7468it [14:35, 10.84it/s]
7470it [14:35, 11.18it/s]
7472it [14:36, 11.06it/s]
7474it [14:36, 11.84it/s]
7476it [14:36, 11.82it/s]
7478it [14:36, 12.25it/s]
7480it [14:36, 12.31it/s]
7482it [14:36, 13.22it/s]
7484it [14:37, 12.23it/s]
7486it [14:37, 13.27it/s]
7488it [14:37, 11.53it/s]
7490it [14:37, 11.10it/s]
7492it [14:37, 11.16it/s]
7494it [14:38, 10.22it/s]
7496it [14:38, 10.32it/s]
7498it [14:38, 10.49it/s]
7500it [14:38, 10.03it/s]
7502it [14:38,  9.86it/s]
7504it [14:39, 10.37it/s]
7506it [14:39, 11.29it/s]
7508it [14:39, 11.08it/s]
7510it [14:39, 10.71it/s]
7512it [14:39, 10.89it/s]
7514it [14:39, 11.00it/s]
7516it [14:40, 11.27it/s]
7518it [14:40, 11.88it/s]
7520it [14:40, 11.76it/s]
7522it [14:40, 12.62it/s]
